artist,song,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre_class
N.W.A.,Something 2 Dance 2 - Edited;2000 Digital Remaster,0.00749,0.636,212373,0.611,0.000954,6,0.324,-8.317,1,0.245,129.56,4,0.538,1
N.W.A.,Express Yourself - Extended Mix,0.00216,0.883,282627,0.795,0,6,0.217,-7.538,0,0.26,96.213,4,0.75,1
N.W.A.,Bonus Beats - 2002 Digital Remaster,1.25E-05,0,183133,0.851,0.948,7,0.0876,-9.596,1,0,0,0,0,1
N.W.A.,Straight Outta Compton - Extended Mix,0.133,0.785,293933,0.926,0,5,0.609,-6.916,0,0.237,102.135,4,0.489,1
N.W.A.,A B***** Is A B***** - Edited,0.0343,0.921,170267,0.571,0,4,0.321,-8.478,1,0.317,97.186,4,0.819,1
N.W.A.,Origami,0.334,0.767,177780,0.847,0,0,0.468,-3.282,0,0.0454,119.99,4,0.756,1
N.W.A.,Excuses,0.135,0.485,257529,0.763,0,4,0.181,-4.743,0,0.473,179.964,3,0.358,1
N.W.A.,Frfr,0.357,0.699,228000,0.702,0,6,0.211,-3.642,0,0.0733,119.491,4,0.681,1
N.W.A.,3am in Tokyo,0.87,0.307,57614,0.967,0.431,0,0.852,-5.6,1,0.0832,61.868,4,0.126,1
N.W.A.,Rx,0.0121,0.616,239997,0.739,0.0464,11,0.812,-4.287,1,0.0453,120.004,4,0.384,1
N.W.A.,2005 Tip,0.532,0.549,220800,0.891,1.36E-06,3,0.44,-3.543,0,0.193,149.86,4,0.609,1
N.W.A.,Hungover,0.033,0.44,261300,0.834,0.00062,11,0.949,-2.65,1,0.262,96.513,4,0.344,1
N.W.A.,Don't Let Z-Ro Down (M.O.B. 101),0.142,0.721,198535,0.804,0,11,0.339,-5.12,1,0.2,116.062,4,0.619,1
N.W.A.,Colour Purple,0.411,0.788,260000,0.851,0.000137,5,0.875,-1.626,0,0.0434,120.051,4,0.837,1
N.W.A.,5am in Tokyo,0.58,0.72,57576,0.893,0.000366,10,0.368,-8.195,0,0.123,100.069,3,0.103,1
N.W.A.,Paranoia,0.178,0.783,286000,0.579,0,9,0.128,-4.722,0,0.0493,119.94,4,0.417,1
N.W.A.,Drunk God,0.038,0.679,201799,0.643,0.0294,2,0.112,-5.413,1,0.197,89.911,4,0.169,1
N.W.A.,Trap Nomo,0.039,0.498,268126,0.66,4.27E-06,10,0.209,-5.283,0,0.0772,119.016,4,0.539,1
N.W.A.,Flight from Tokyo / Running,0.454,0.538,269186,0.564,0.000344,4,0.147,-8.449,0,0.0743,125.206,4,0.664,1
N.W.A.,God.,0.363,0.823,232615,0.723,9.08E-05,8,0.275,-3.198,0,0.0436,130.01,4,0.336,1
N.W.A.,Fluh,0.0419,0.469,270076,0.797,8.87E-06,7,0.0917,-3.551,0,0.302,63.427,3,0.658,1
N.W.A.,Foreign,0.551,0.631,264653,0.773,0.00015,7,0.669,-3.832,0,0.0424,140.007,4,0.857,1
N.W.A.,Theme Song,0.205,0.629,314118,0.568,0,5,0.16,-7.532,0,0.165,85.061,4,0.278,1
N.W.A.,Trill Nigga Alert,0.361,0.832,192000,0.605,0,1,0.138,-5.884,1,0.0673,120.134,4,0.748,1
N.W.A.,December 10th,0.327,0.695,333500,0.781,0,10,0.0845,-3.081,0,0.0463,120.029,4,0.146,1
N.W.A.,Iono,0.0473,0.718,277500,0.965,0.0014,11,0.0907,-0.57,1,0.241,170.069,4,0.85,1
N.W.A.,PumpFake,0.000787,0.502,225405,0.765,0.000407,1,0.138,-3.428,0,0.23,139.762,3,0.397,1
N.W.A.,Betta Miss Me,0.204,0.725,344632,0.885,4.99E-06,10,0.0867,-2.392,0,0.107,119.989,4,0.684,1
N.W.A.,Okay,0.0652,0.565,266081,0.815,0,6,0.387,-3.74,1,0.277,72.998,4,0.607,1
N.W.A.,Ditto,0.000351,0.919,190200,0.696,0,8,0.059,-4.329,1,0.0609,100.018,4,0.642,1
N.W.A.,Good Morning,0.144,0.697,234762,0.476,0,8,0.216,-6.631,1,0.0645,108.516,4,0.165,1
N.W.A.,Signed & Dated,0.111,0.619,138967,0.671,0,1,0.121,-6.52,1,0.169,94.374,3,0.334,1
N.W.A.,Hella,0.00111,0.713,193561,0.455,0,8,0.417,-6.946,1,0.09,129.959,4,0.117,1
N.W.A.,Robitussin,0.0864,0.428,244976,0.889,0,5,0.259,-4.516,1,0.557,179.686,3,0.467,1
N.W.A.,D.a.n.T.E.,0.769,0.866,161709,0.487,0,9,0.137,-7.76,0,0.173,94.96,4,0.917,1
N.W.A.,Bills,0.0315,0.511,196235,0.844,0,4,0.088,-4.559,0,0.383,113.859,5,0.756,1
N.W.A.,Mr. Jones,0.743,0.478,276349,0.67,0,6,0.897,-6.531,1,0.414,159.92,4,0.694,1
N.W.A.,Motivation Pt. 2,0.2,0.583,246920,0.901,0,0,0.0965,-2.733,0,0.0868,74.442,4,0.313,1
N.W.A.,Girls & Problems,0.137,0.525,376375,0.631,0,8,0.304,-4.384,1,0.368,135.971,4,0.712,1
N.W.A.,Impala,0.089,0.7,262107,0.849,0,5,0.191,-5.154,0,0.0894,144.159,4,0.496,1
N.W.A.,Go!,0.0232,0.475,310279,0.479,3.85E-05,7,0.174,-8.277,0,0.414,171.486,4,0.27,1
N.W.A.,Slaves,0.0172,0.499,257889,0.773,1.55E-06,6,0.651,-4.644,1,0.495,178.76,4,0.486,1
N.W.A.,"Local (feat. Ciroc Pop, Jae Bell, Cognac Gunna & J.R. Sonatra)",0.0696,0.592,425629,0.906,0,5,0.19,-1.468,1,0.245,169.963,4,0.541,1
N.W.A.,H.a.R.D.,0.0259,0.722,258924,0.9,0,4,0.152,-3.1,1,0.146,145.077,4,0.563,1
N.W.A.,Boxes & Bubbles,0.481,0.37,279796,0.733,0,5,0.123,-3.459,0,0.13,76.256,3,0.475,1
N.W.A.,Trvst (Bonus Track),0.266,0.633,249573,0.78,0.000286,10,0.103,-6.723,0,0.0759,95.933,4,0.375,1
N.W.A.,Igbo-Bunk,0.901,0.663,393853,0.351,0.518,11,0.0832,-14.725,1,0.442,116.742,3,0.754,1
N.W.A.,Olu Ebube,0.898,0.766,357533,0.372,0.827,8,0.113,-16.529,1,0.0716,113.917,4,0.6,1
N.W.A.,Agbalaka,0.976,0.819,660787,0.376,0.815,7,0.137,-16.597,1,0.315,126.158,3,0.849,1
N.W.A.,Mmiri,0.928,0.601,1401853,0.447,0.0885,8,0.334,-15.235,1,0.429,111.182,3,0.889,1
Cardi B,Get Up 10,0.0977,0.806,231453,0.57,0,1,0.105,-6.927,1,0.246,93.015,4,0.454,1
Cardi B,Drip (feat. Migos),0.0511,0.968,262308,0.589,0,11,0.0731,-7.808,1,0.255,129.993,4,0.268,1
Cardi B,Bickenhead,0.154,0.884,181624,0.814,1.67E-06,7,0.158,-5.333,1,0.303,155.938,4,0.907,1
Cardi B,Bodak Yellow,0.0659,0.926,223713,0.703,0,11,0.231,-6.337,0,0.103,125.022,4,0.485,1
Cardi B,Be Careful,0.0256,0.82,210787,0.568,0,6,0.0952,-8.23,0,0.411,152.279,4,0.535,1
Cardi B,Best Life (feat. Chance The Rapper),0.287,0.62,284856,0.625,0,9,0.314,-7.438,1,0.553,167.911,4,0.665,1
Cardi B,I Like It,0.099,0.816,253390,0.726,0,5,0.372,-3.998,0,0.129,136.048,4,0.65,1
Cardi B,Ring (feat. Kehlani),0.049,0.767,177140,0.543,0,1,0.115,-7.881,0,0.103,106.029,4,0.485,1
Cardi B,Money Bag,0.107,0.947,229005,0.788,0.000691,10,0.108,-6.138,0,0.124,129.977,4,0.454,1
Cardi B,Bartier Cardi (feat. 21 Savage),0.00111,0.908,224285,0.524,0.000678,1,0.383,-7.955,1,0.181,138.015,4,0.109,1
Cardi B,She Bad,0.0183,0.791,230953,0.504,0,10,0.0963,-7.864,1,0.266,159.949,4,0.355,1
Cardi B,Thru Your Phone,0.17,0.837,188524,0.549,0,0,0.057,-5.722,1,0.167,121.954,4,0.209,1
Cardi B,I Do (feat. SZA),0.27,0.886,200205,0.473,2.58E-05,7,0.0864,-7.338,0,0.255,135.065,4,0.438,1
Cardi B,Get Up 10,0.102,0.789,231453,0.565,0,1,0.111,-7.006,1,0.22,92.993,4,0.365,1
Cardi B,Drip (feat. Migos),0.0535,0.969,262308,0.59,0,11,0.0776,-7.826,1,0.251,129.997,4,0.282,1
Cardi B,Bickenhead,0.186,0.883,181624,0.818,2.85E-06,7,0.2,-5.447,1,0.312,155.923,4,0.906,1
Cardi B,Bodak Yellow,0.0721,0.926,223713,0.708,0,11,0.25,-6.714,0,0.108,125.057,4,0.53,1
Cardi B,Be Careful,0.0262,0.835,210787,0.56,0,6,0.095,-8.248,0,0.399,152.152,4,0.502,1
Cardi B,Best Life (feat. Chance The Rapper),0.292,0.772,284856,0.629,0,9,0.282,-7.473,1,0.455,168.007,4,0.674,1
Cardi B,I Like It,0.0981,0.814,253390,0.721,0,5,0.378,-4.026,0,0.136,136.05,4,0.643,1
Cardi B,Ring (feat. Kehlani),0.0626,0.765,177140,0.491,0,1,0.0994,-7.859,0,0.145,105.965,4,0.56,1
Cardi B,Money Bag,0.134,0.949,229005,0.806,0.000532,10,0.137,-5.885,0,0.19,129.984,4,0.45,1
Cardi B,Bartier Cardi (feat. 21 Savage),0.00168,0.9,224285,0.524,0.00104,8,0.376,-8.099,1,0.212,138.031,4,0.0888,1
Cardi B,She Bad,0.0188,0.814,230953,0.492,0,10,0.0955,-8.149,1,0.281,159.825,4,0.367,1
Cardi B,Thru Your Phone,0.16,0.85,188524,0.482,0,5,0.0579,-6.971,1,0.117,122.053,4,0.271,1
Cardi B,I Do (feat. SZA),0.335,0.887,200205,0.472,5.13E-05,7,0.0893,-7.412,0,0.278,135.07,4,0.399,1
Cardi B,Bronx Season,0.134,0.808,142456,0.593,0,5,0.124,-5.063,0,0.247,88.057,4,0.239,1
Cardi B,Lick (feat. Offset),0.159,0.838,233793,0.637,0,2,0.0704,-4.708,1,0.22,116.077,4,0.352,1
Cardi B,Hectic (feat. DJ Hardwerk),0.782,0.718,172584,0.715,6.48E-06,7,0.14,-3.449,1,0.33,89.088,4,0.616,1
Cardi B,Leave That Bitch Alone (Skit) (feat. Justvlad),0.623,0.685,87185,0.329,0,8,0.385,-10.159,1,0.875,86.993,5,0.698,1
Cardi B,Leave That Bitch Alone,0.358,0.762,167539,0.658,0,1,0.0885,-3.423,0,0.136,130.003,4,0.389,1
Cardi B,Rollin,0.0044,0.788,214185,0.673,0.0226,8,0.108,-8.203,0,0.0502,120.972,4,0.419,1
Cardi B,Back It Up (feat. Konshens & Hoodcelebrityy),0.0158,0.703,157613,0.594,1.93E-05,7,0.0802,-6.996,1,0.268,123.234,5,0.451,1
Cardi B,Never Give Up (feat. Josh X),0.296,0.459,159988,0.806,0,0,0.0912,-3.454,0,0.196,150.266,4,0.702,1
Cardi B,Pull Up,0.622,0.839,162730,0.598,0,9,0.149,-6.732,0,0.459,144.566,4,0.524,1
Cardi B,Pop Off (feat. Casanova),9.46E-05,0.549,213437,0.86,0.000438,9,0.208,-3.836,1,0.25,93.048,4,0.472,1
Cardi B,Intro (Skit) (feat. The Breakfast Club),0.888,0.71,56947,0.16,0,8,0.426,-17.373,1,0.955,128.807,3,0.873,1
Cardi B,Trust Issues,0.0778,0.785,144483,0.548,0,2,0.368,-8.254,1,0.283,107.844,4,0.375,1
Cardi B,On Fleek,0.0161,0.789,166217,0.624,3.35E-05,4,0.307,-7.425,1,0.137,147.99,4,0.56,1
Cardi B,Washpoppin,0.0767,0.562,200229,0.637,0,2,0.616,-9.655,1,0.386,111.814,5,0.645,1
Cardi B,Her Perspective (Skit),0.238,0.766,90305,0.331,0,11,0.604,-20.113,0,0.947,67.281,4,0.291,1
Cardi B,Selfish (feat. Josh X),0.907,0.482,192993,0.211,0,1,0.114,-15.195,0,0.0586,130.553,5,0.348,1
Cardi B,I Gotta Hurt You,0.125,0.647,251533,0.651,0.213,0,0.224,-12.089,0,0.167,125.987,4,0.152,1
Cardi B,Foreva,0.384,0.862,202919,0.685,0.000146,9,0.0909,-6.281,1,0.352,161.085,4,0.43,1
Cardi B,Trick (Skit) (feat. Haitian V),0.805,0.711,127608,0.266,0,6,0.069,-15.928,0,0.871,128.197,5,0.225,1
Cardi B,Trick,0.00816,0.707,172251,0.688,0,11,0.0865,-6.261,0,0.259,93.037,4,0.285,1
Cardi B,Lit Thot,0.117,0.894,181290,0.362,0,2,0.0737,-11.381,1,0.465,139.953,4,0.26,1
Cardi B,Sauce Boyz,0.152,0.863,173793,0.491,0,1,0.133,-8.51,1,0.259,132.968,4,0.37,1
Cardi B,Outro (Skit) (feat. Lisa Evers),0.501,0.684,36571,0.256,0,11,0.381,-19.406,0,0.956,99.763,3,0.906,1
Kid Ink,Supersoaka,0.0362,0.811,195413,0.675,0.000274,11,0.133,-5.723,1,0.115,86.043,4,0.44,1
Kid Ink,No Strings,0.065,0.92,211627,0.655,0,4,0.0781,-4.18,1,0.0545,143.011,4,0.909,1
Kid Ink,F With U,0.4,0.578,179533,0.528,0,8,0.149,-7.169,1,0.274,98.555,4,0.622,1
Kid Ink,Mochi,0.0735,0.676,202920,0.65,2.76E-06,10,0.678,-4.936,1,0.263,135.627,4,0.644,1
Kid Ink,Sweet Chin Music,0.0824,0.887,207507,0.672,0.00496,3,0.287,-5.58,1,0.0861,143.987,4,0.551,1
Kid Ink,Bad Lil Vibe,0.169,0.768,213573,0.592,1.46E-05,5,0.112,-5.649,0,0.184,146.014,4,0.788,1
Kid Ink,Lottery,0.0812,0.691,204933,0.521,1.71E-06,4,0.0894,-7.623,1,0.0629,130.177,4,0.426,1
Kid Ink,Swish,0.0617,0.781,182920,0.499,0.00115,6,0.303,-7.512,0,0.12,140.046,4,0.208,1
Kid Ink,Supersoaka,0.0371,0.811,195413,0.695,0.000143,11,0.11,-5.804,1,0.0948,86.039,4,0.39,1
Kid Ink,No Strings,0.0501,0.92,211627,0.638,0,4,0.0885,-4.228,1,0.0564,142.993,4,0.927,1
Kid Ink,F With U,0.445,0.549,179533,0.52,0,5,0.154,-7.196,0,0.306,98.857,4,0.603,1
Kid Ink,Mochi,0.0714,0.696,202920,0.648,2.69E-05,10,0.687,-4.96,1,0.241,135.727,4,0.649,1
Kid Ink,Sweet Chin Music,0.0898,0.891,207507,0.655,0.00669,3,0.17,-5.667,1,0.0891,144.014,4,0.563,1
Kid Ink,Bad Lil Vibe,0.182,0.772,213573,0.578,1.97E-05,5,0.113,-5.661,0,0.174,145.979,4,0.811,1
Kid Ink,Lottery,0.1,0.688,204933,0.509,4.78E-06,4,0.0887,-7.611,1,0.0599,130.13,4,0.319,1
Kid Ink,Swish,0.0605,0.76,182920,0.505,0.00129,1,0.328,-7.756,1,0.162,140.094,4,0.21,1
Kid Ink,Lights Out,0.17,0.721,192381,0.544,0,1,0.113,-5.775,1,0.0592,133.99,4,0.197,1
Kid Ink,Before The Checks,0.223,0.807,224782,0.581,0,11,0.15,-6.603,0,0.324,148.093,4,0.54,1
Kid Ink,Gift Wrap,0.718,0.838,237107,0.529,1.72E-06,7,0.138,-5.909,0,0.125,130.026,4,0.27,1
Kid Ink,All We Make Is Movies,0.137,0.968,210323,0.414,0,6,0.108,-6.69,0,0.0676,119.997,4,0.0734,1
Kid Ink,In My Way,0.527,0.558,284776,0.736,0,0,0.179,-4.324,1,0.431,174.002,4,0.596,1
Kid Ink,Die In It,0.308,0.906,160000,0.584,0.000107,10,0.135,-6.633,0,0.0811,90.003,4,0.292,1
Kid Ink,One Day,0.477,0.784,226087,0.583,1.81E-06,9,0.0964,-7.382,0,0.261,138.025,4,0.264,1
Kid Ink,Overdrive,0.19,0.797,217600,0.746,0,8,0.313,-6.517,1,0.0647,150.044,4,0.76,1
Kid Ink,Lamborghini Dreaming,0.0519,0.755,195200,0.605,0,8,0.124,-5.629,1,0.0777,149.808,4,0.397,1
Kid Ink,No Slack,0.131,0.805,179666,0.615,0,1,0.152,-5.975,1,0.355,177.95,4,0.539,1
Kid Ink,100 Different Ways,0.0512,0.803,264411,0.534,0,10,0.0995,-7.405,0,0.32,117.871,4,0.28,1
Kid Ink,Missed Calls,0.607,0.774,205697,0.659,0,10,0.108,-5.343,0,0.101,139.975,4,0.505,1
Kid Ink,Bunny Ranch,0.0141,0.83,168160,0.372,4.68E-06,2,0.675,-11.755,1,0.291,80.005,4,0.299,1
Kid Ink,Real Recognize,0.293,0.799,197560,0.436,0,11,0.593,-10.179,0,0.314,180.203,4,0.752,1
Kid Ink,Promise,0.0599,0.797,224240,0.469,0,8,0.0753,-8.112,1,0.0646,103.057,4,0.481,1
Kid Ink,Rewind,0.0581,0.818,240013,0.458,0.000254,11,0.0795,-10.094,1,0.362,133.326,5,0.577,1
Kid Ink,Blowin' Swishers Pt. 2,0.0982,0.805,181853,0.715,0,0,0.0996,-5.133,0,0.375,160.955,4,0.317,1
Kid Ink,Same Day,0.0172,0.88,181507,0.488,0,0,0.0743,-9.063,0,0.278,97.917,4,0.394,1
Kid Ink,Bank,0.306,0.825,229253,0.444,5.09E-06,0,0.344,-8.554,1,0.0683,132.171,4,0.688,1
Kid Ink,Summer In The Winter,0.0636,0.735,187453,0.488,0,0,0.131,-9.073,1,0.212,99.043,4,0.777,1
Kid Ink,Good Idea,0.00999,0.716,196147,0.627,1.25E-06,4,0.329,-6.198,0,0.0471,99.954,4,0.514,1
Kid Ink,That's on You,0.0345,0.596,210440,0.481,0,9,0.197,-8.676,1,0.353,104.984,4,0.277,1
Kid Ink,Time Out,0.183,0.844,199293,0.509,2.49E-05,0,0.13,-8.752,1,0.0994,103.014,4,0.501,1
Kid Ink,Bunny Ranch,0.0143,0.825,168160,0.381,4.92E-06,8,0.67,-11.769,1,0.325,79.989,4,0.312,1
Kid Ink,Real Recognize,0.301,0.799,197560,0.453,0,11,0.593,-10.161,0,0.319,180.225,4,0.735,1
Kid Ink,Promise,0.0603,0.796,224240,0.47,0,8,0.0751,-8.136,1,0.0638,103.05,4,0.498,1
Kid Ink,Rewind,0.0565,0.853,240013,0.457,0.000434,11,0.0795,-10.104,1,0.278,133.247,5,0.551,1
Kid Ink,Blowin' Swishers Pt. 2,0.0998,0.806,181853,0.723,0,0,0.0995,-5.138,0,0.382,160.957,4,0.329,1
Kid Ink,Same Day,0.0165,0.87,181507,0.494,0,0,0.0671,-9.065,0,0.292,97.83,4,0.394,1
Kid Ink,Bank,0.305,0.817,229253,0.466,1.93E-05,9,0.34,-8.638,0,0.0878,132.122,4,0.659,1
Kid Ink,Summer In The Winter,0.0598,0.835,187453,0.494,0,0,0.163,-9.078,1,0.152,100.022,4,0.756,1
Kid Ink,Good Idea,0.0115,0.729,196147,0.632,2.93E-06,4,0.328,-6.169,0,0.0487,99.976,4,0.491,1
Kid Ink,That's on You,0.0345,0.51,210440,0.476,0,9,0.198,-8.713,1,0.377,68.758,5,0.249,1
Kid Ink,Time Out,0.194,0.845,199293,0.509,2.43E-05,0,0.116,-8.743,1,0.103,103.002,4,0.506,1
Post Malone,Paranoid,0.0379,0.61,221787,0.554,3.84E-05,0,0.166,-5.501,1,0.137,159.85,4,0.244,1
Post Malone,Spoil My Night,0.337,0.669,194560,0.675,1.50E-05,1,0.109,-2.869,1,0.0337,160.911,4,0.262,1
Post Malone,Rich & Sad,0.186,0.601,206453,0.59,0,2,0.0942,-5.001,1,0.0569,151.952,4,0.274,1
Post Malone,Zack And Codeine,0.143,0.742,204360,0.84,0,5,0.133,-5.198,0,0.0471,138.032,4,0.287,1
Post Malone,Takin' Shots,0.597,0.767,216747,0.625,0,5,0.409,-6.193,1,0.0836,120.092,4,0.577,1
Post Malone,rockstar,0.117,0.587,218147,0.535,6.56E-05,5,0.131,-6.09,0,0.0898,159.847,4,0.14,1
Post Malone,Over Now,0.131,0.559,246987,0.761,1.60E-06,4,0.143,-4.041,0,0.0877,163.898,4,0.24,1
Post Malone,Psycho,0.58,0.739,221440,0.559,0,8,0.112,-8.011,1,0.117,140.124,4,0.439,1
Post Malone,Better Now,0.354,0.68,231267,0.563,0,10,0.136,-5.843,1,0.0454,145.028,4,0.374,1
Post Malone,Ball For Me,0.493,0.792,206267,0.56,0,9,0.0849,-4.125,1,0.225,134.044,4,0.505,1
Post Malone,Otherside,0.354,0.645,228227,0.657,5.17E-06,9,0.213,-5.688,0,0.0334,104.931,4,0.136,1
Post Malone,Stay,0.414,0.479,204427,0.468,0,5,0.148,-5.396,1,0.0274,85.913,4,0.35,1
Post Malone,Blame It On Me,0.135,0.651,261800,0.587,1.07E-05,11,0.149,-7.307,0,0.0421,121.838,4,0.317,1
Post Malone,Same Bitches,0.379,0.727,212467,0.774,2.47E-06,10,0.114,-5.246,0,0.0588,99.932,4,0.211,1
Post Malone,Jonestown (Interlude),0.751,0.341,112013,0.495,0.462,0,0.261,-10.251,0,0.0446,78.395,4,0.252,1
Post Malone,92 Explorer,0.269,0.802,211427,0.743,1.36E-06,7,0.121,-4.82,0,0.0474,146.03,4,0.877,1
Post Malone,Candy Paint,0.627,0.67,227533,0.654,1.02E-06,4,0.071,-5.944,1,0.153,180.024,4,0.438,1
Post Malone,Sugar Wraith,0.26,0.6,228147,0.767,0,5,0.0979,-4.232,0,0.0868,164.079,4,0.291,1
Post Malone,Paranoid,0.038,0.625,221787,0.536,2.31E-05,0,0.167,-5.428,1,0.0776,159.914,4,0.253,1
Post Malone,Spoil My Night,0.301,0.671,194560,0.712,1.70E-05,1,0.107,-2.689,1,0.0337,160.916,4,0.259,1
Post Malone,Rich & Sad,0.192,0.591,206453,0.573,0,2,0.0968,-5.016,1,0.0889,152.08,4,0.257,1
Post Malone,Zack And Codeine,0.146,0.747,204360,0.807,0,5,0.129,-5.225,0,0.0431,138.028,4,0.461,1
Post Malone,Takin' Shots,0.626,0.759,216747,0.618,0,0,0.412,-6.24,1,0.0898,120.053,4,0.608,1
Post Malone,rockstar,0.145,0.594,218147,0.507,0.000871,5,0.132,-6.141,0,0.0816,159.729,4,0.137,1
Post Malone,Over Now,0.126,0.564,246987,0.78,3.38E-06,4,0.121,-4.06,0,0.108,164.04,4,0.218,1
Post Malone,Psycho,0.532,0.755,221440,0.557,0,8,0.111,-7.991,1,0.109,139.977,4,0.462,1
Post Malone,Better Now,0.334,0.686,231267,0.579,0,10,0.135,-5.813,1,0.0442,145.051,4,0.352,1
Post Malone,Ball For Me,0.511,0.775,206267,0.527,0,6,0.0799,-4.213,0,0.296,133.953,4,0.474,1
Post Malone,Otherside,0.345,0.644,228227,0.637,2.81E-06,9,0.213,-5.675,0,0.0354,104.843,4,0.106,1
Post Malone,Stay,0.432,0.293,204427,0.464,0,5,0.148,-5.161,1,0.03,84.706,4,0.343,1
Post Malone,Blame It On Me,0.145,0.652,261800,0.591,5.65E-06,11,0.164,-7.274,0,0.0418,121.872,4,0.274,1
Post Malone,Same Bitches,0.395,0.73,212467,0.745,5.17E-06,11,0.114,-5.309,1,0.0708,100.005,4,0.196,1
Post Malone,Jonestown (Interlude),0.755,0.34,112013,0.454,0.623,0,0.263,-10.271,1,0.0363,77.594,4,0.29,1
Post Malone,92 Explorer,0.254,0.795,211427,0.734,2.99E-06,7,0.108,-4.817,0,0.0461,146.058,4,0.872,1
Post Malone,Candy Paint,0.71,0.656,227533,0.695,1.48E-06,4,0.0743,-5.52,1,0.146,179.949,4,0.435,1
Post Malone,Sugar Wraith,0.242,0.599,228147,0.783,0,5,0.102,-3.606,0,0.0717,164.116,4,0.318,1
Post Malone,Broken Whiskey Glass,0.316,0.514,233813,0.673,1.62E-06,2,0.13,-7.291,0,0.0504,99.934,4,0.118,1
Post Malone,Big Lie,0.197,0.325,207680,0.689,0,6,0.0722,-4.951,0,0.243,77.917,4,0.217,1
Post Malone,Deja Vu,0.0995,0.613,234213,0.702,0,7,0.116,-6.498,1,0.0458,133.932,4,0.372,1
Post Malone,No Option,0.085,0.654,179827,0.717,0,2,0.25,-5.081,1,0.0655,84.024,4,0.474,1
Post Malone,Cold,0.628,0.662,268933,0.559,1.17E-05,4,0.103,-7.681,0,0.0428,132.991,4,0.247,1
Post Malone,White Iverson,0.216,0.674,256533,0.568,0,7,0.0863,-7.678,1,0.0349,130.081,4,0.321,1
Post Malone,I Fall Apart,0.0777,0.573,223347,0.543,0,8,0.199,-5.357,0,0.0398,143.916,4,0.308,1
Post Malone,Patient,0.576,0.497,194333,0.654,0,5,0.128,-6.224,0,0.324,89.92,4,0.559,1
Post Malone,Go Flex,0.248,0.662,179613,0.496,0,5,0.0769,-8.267,1,0.109,81.951,4,0.133,1
Post Malone,Feel,0.23,0.587,197120,0.499,3.92E-06,5,0.0912,-8.267,0,0.0468,120.005,4,0.191,1
Post Malone,Too Young,0.286,0.631,237147,0.637,4.52E-05,11,0.0838,-6.431,0,0.0613,123.128,4,0.243,1
Post Malone,Congratulations,0.198,0.627,220293,0.812,0,6,0.212,-4.215,1,0.0358,123.071,4,0.504,1
Post Malone,Up There,0.435,0.636,194827,0.367,2.10E-05,5,0.0927,-8.092,0,0.0331,73.035,4,0.42,1
Post Malone,"Yours Truly, Austin Post",0.447,0.638,219147,0.653,1.42E-06,6,0.168,-5.698,1,0.0696,126,4,0.384,1
Post Malone,Leave,0.238,0.535,324853,0.577,7.60E-05,4,0.133,-7.168,1,0.023,90.086,4,0.601,1
Post Malone,Hit This Hard,0.289,0.409,249027,0.562,0.00293,0,0.0837,-8.978,1,0.0942,140.058,4,0.356,1
Post Malone,Money Made Me Do It,0.311,0.741,224960,0.434,0,4,0.0673,-6.536,0,0.15,82.992,4,0.348,1
Post Malone,Feeling Whitney,0.81,0.417,257267,0.229,4.63E-06,0,0.231,-12.602,1,0.0371,81.006,4,0.227,1
Post Malone,Broken Whiskey Glass,0.4,0.5,233813,0.669,5.83E-05,2,0.13,-7.332,0,0.0536,99.903,4,0.114,1
Post Malone,Big Lie,0.199,0.444,207680,0.673,0,6,0.0726,-5.066,0,0.2,170.945,4,0.242,1
Post Malone,Deja Vu,0.0956,0.614,234213,0.697,0,7,0.129,-6.473,1,0.0459,133.902,4,0.368,1
Post Malone,No Option,0.0641,0.654,179827,0.737,0,2,0.219,-4.959,1,0.0604,84.012,4,0.499,1
Post Malone,Cold,0.604,0.658,268933,0.566,9.00E-06,4,0.103,-7.676,0,0.0419,132.947,4,0.247,1
Post Malone,White Iverson,0.193,0.672,256533,0.539,0,7,0.0825,-8.498,1,0.0345,130.037,4,0.367,1
Post Malone,I Fall Apart,0.0658,0.575,223347,0.54,0,8,0.18,-5.446,0,0.037,143.932,4,0.266,1
Post Malone,Patient,0.544,0.509,194333,0.643,0,5,0.126,-6.257,0,0.31,90.038,4,0.546,1
Post Malone,Go Flex,0.22,0.666,179613,0.487,0,5,0.0812,-8.277,1,0.0924,81.938,4,0.134,1
Post Malone,Feel,0.21,0.554,197120,0.52,3.68E-06,5,0.127,-8.243,0,0.0559,119.992,4,0.186,1
Post Malone,Too Young,0.456,0.61,237147,0.607,3.33E-05,11,0.0812,-6.192,0,0.0503,122.921,4,0.255,1
Post Malone,Congratulations,0.192,0.628,220293,0.798,0,6,0.358,-4.244,1,0.0373,123.001,4,0.527,1
Post Malone,Up There,0.401,0.657,194827,0.371,4.10E-05,5,0.0985,-8.144,0,0.0325,73.046,4,0.457,1
Post Malone,"Yours Truly, Austin Post",0.457,0.649,219147,0.65,1.70E-06,6,0.171,-5.828,1,0.0617,125.898,4,0.422,1
Post Malone,Leave,0.216,0.544,324853,0.561,0.000209,4,0.157,-7.34,1,0.0228,90.082,4,0.658,1
Post Malone,Hit This Hard,0.248,0.637,249027,0.571,0.00645,0,0.084,-8.938,1,0.049,139.939,4,0.376,1
