acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre_class
0.0451,0.601,199640,0.905,0.000672,0,0.0889,-4.007,0,0.0614,120.012,4,0.75,1
0.0604,0.591,261016,0.659,0.00225,1,0.0837,-7.591,1,0.0393,109.98,4,0.159,1
0.406,0.619,237694,0.676,0,8,0.101,-7.158,1,0.0359,115.175,4,0.511,1
0.0032,0.607,233920,0.909,1.17e-06,0,0.106,-4.407,0,0.0501,114.08,4,0.687,1
0.00448,0.568,227204,0.793,0,0,0.0755,-6.569,0,0.0671,162.974,4,0.792,1
0.00816,0.565,204907,0.728,3.49e-05,11,0.0867,-6.217,0,0.111,82.059,4,0.286,1
0.0486,0.512,229973,0.854,0,6,0.264,-4.639,1,0.0566,99.986,4,0.282,1
0.0117,0.594,227600,0.734,0,6,0.112,-4.629,1,0.0539,118.028,4,0.441,1
0.488,0.445,219253,0.272,0.00373,7,0.238,-15.208,1,0.0464,86.617,4,0.256,1
0.586,0.447,171787,0.512,0.000125,4,0.212,-13.654,0,0.142,185.187,4,0.768,1
0.572,0.489,150413,0.465,4e-06,2,0.125,-14.066,1,0.0857,173.53,4,0.773,1
0.481,0.399,203520,0.468,0.000201,4,0.244,-11.322,0,0.124,186.922,3,0.55,1
0.438,0.767,287360,0.374,0.000137,0,0.303,-10.915,1,0.0563,82.752,4,0.424,1
0.268,0.469,239507,0.572,9.39e-05,2,0.0883,-11.196,0,0.0471,154.398,3,0.781,1
0.00189,0.628,228169,0.877,0,10,0.228,-3.016,0,0.041,142.034,4,0.199,1
0.215,0.49,183893,0.58,2.25e-06,10,0.0954,-5.677,1,0.0427,85.133,4,0.207,1
0.0225,0.638,243519,0.891,0.00142,1,0.947,-4.764,1,0.108,99.979,4,0.525,1
0.00288,0.589,215474,0.934,0,0,0.0918,-1.432,1,0.121,136.922,4,0.586,1
0.00986,0.661,205000,0.705,0.00057,7,0.0516,-6.626,1,0.252,114.938,4,0.638,1
0.00312,0.476,286849,0.93,0.172,0,0.254,-1.681,0,0.0514,146.004,4,0.446,1
0.00125,0.532,237447,0.94,0.85,1,0.211,-3.4,1,0.0421,93.957,4,0.288,1
0.00177,0.576,319223,0.93,0.251,1,0.107,-2.349,1,0.0571,102.996,4,0.321,1
0.00574,0.598,306316,0.953,0.123,6,0.107,-2.332,0,0.155,76.167,4,0.814,1
0.0145,0.662,214857,0.945,2.04e-06,6,0.126,-0.75,0,0.11,104.92,4,0.523,1
8.74e-05,0.388,259765,0.928,0.708,6,0.817,-7.115,0,0.0875,170.063,4,0.35,1
0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405,1
0.00178,0.646,173493,0.813,2.26e-05,6,0.144,-5.29,0,0.0288,112.115,4,0.821,1
0.00616,0.288,201726,0.758,0,6,0.303,-5.692,0,0.0371,97.094,4,0.619,1
0.0483,0.691,161124,0.631,1.13e-05,2,0.104,-6.478,1,0.0368,92.004,4,0.8,1
0.00225,0.535,173680,0.948,0,6,0.376,-4.19,0,0.0356,103.183,4,0.778,1
0.0341,0.348,202133,0.875,0,11,0.117,-4.758,0,0.199,169.152,4,0.407,1
0.0288,0.634,175440,0.599,0,2,0.197,-5.447,1,0.0365,112.215,4,0.312,1
0.0202,0.579,207357,0.558,1.26e-06,2,0.212,-6.986,1,0.0895,179.949,4,0.506,1
0.249,0.728,193030,0.638,0,5,0.116,-6.455,0,0.0336,130.014,4,0.872,1
0.136,0.464,183956,0.417,0.022,0,0.0974,-9.345,0,0.0256,67.528,4,0.479,1
0.000242,0.4,178920,0.825,0.87,9,0.0933,-9.427,1,0.0573,127.072,4,0.339,1
0.000525,0.592,175200,0.757,0.783,6,0.104,-11.182,0,0.0342,103.023,4,0.892,1
7.99e-05,0.461,188200,0.827,0.855,9,0.0775,-9.442,1,0.0428,190.022,4,0.425,1
0.00294,0.628,148960,0.561,0.905,8,0.0986,-10.704,0,0.0401,144.984,4,0.448,1
0.00386,0.65,154613,0.465,0.854,6,0.0878,-8.498,0,0.0793,207.993,3,0.334,1
0.000275,0.618,152520,0.575,0.964,4,0.0971,-6.724,1,0.0294,107.006,4,0.688,1
1.55e-05,0.582,166760,0.843,0.828,3,0.142,-8.961,0,0.0313,108.503,4,0.956,1
0.000234,0.431,214000,0.732,0.881,2,0.087,-9.034,0,0.0438,146.083,4,0.496,1
0.000535,0.336,212413,0.457,0.744,11,0.107,-10.662,1,0.0373,159.854,4,0.419,1
0.00194,0.789,174120,0.472,0.897,2,0.0847,-9.242,1,0.0371,113.03,4,0.486,1
0.096,0.616,227080,0.656,0.000879,5,0.205,-7.298,1,0.0344,150.071,4,0.286,1
0.462,0.697,173631,0.877,0.00943,3,0.083,-4.465,1,0.0462,101.99,4,0.802,1
0.142,0.495,206027,0.745,0.000441,11,0.194,-5.475,0,0.035,143.398,4,0.589,1
0.0959,0.648,231013,0.622,0.477,9,0.126,-6.651,0,0.0578,142.979,4,0.604,1
0.364,0.702,181400,0.607,0.0263,2,0.123,-6.509,1,0.0405,116.961,4,0.436,1
0.679,0.634,300427,0.139,0.036,2,0.0612,-15.102,1,0.0533,78.053,4,0.158,1
0.614,0.543,216004,0.707,0.0414,2,0.118,-7.636,1,0.07,143.915,4,0.515,1
0.778,0.356,305981,0.48,0.00327,5,0.0784,-10.633,1,0.0347,171.79,4,0.283,1
0.134,0.582,219400,0.604,0.000957,9,0.102,-6.962,1,0.0493,143.952,4,0.341,1
0.779,0.576,227920,0.653,0.361,2,0.113,-9.132,1,0.03,147.867,4,0.209,1
0.00122,0.6,508254,0.949,0.739,4,0.267,-5.638,0,0.0974,136.006,4,0.0769,1
0.00134,0.526,503470,0.973,0.863,5,0.464,-4.853,1,0.0557,133.998,4,0.4,1
0.000929,0.57,480000,0.978,0.817,2,0.0818,-5.368,1,0.0314,129.995,4,0.0376,1
0.0205,0.706,584371,0.979,0.892,2,0.86,-5.389,1,0.0718,138.011,4,0.328,1
0.00103,0.502,482957,0.991,0.862,6,0.111,-3.23,0,0.0401,137.994,4,0.282,1
0.0011,0.593,494527,0.975,0.81,10,0.225,-5.754,0,0.0949,136.003,4,0.24,1
0.0538,0.495,269133,0.953,0.696,4,0.525,-5.103,0,0.311,136.058,4,0.14,1
0.0221,0.624,417405,0.995,0.829,0,0.732,-5.026,0,0.0642,138.005,4,0.134,1
8.32e-06,0.416,495983,0.972,0.774,11,0.0864,-6.785,0,0.0549,137.991,4,0.0398,1
0.48,0.253,211642,0.499,0.811,7,0.498,-7.016,1,0.0374,135.08,4,0.14,1
0.258,0.561,205760,0.49,0.681,9,0.1,-10.695,0,0.0804,134.086,4,0.362,1
0.000194,0.656,192790,0.821,0.00232,0,0.101,-4.838,1,0.0325,117.948,5,0.791,1
0.00694,0.764,223187,0.579,0.000654,5,0.0305,-5.086,0,0.0366,100.0,4,0.975,1
0.0374,0.815,192453,0.718,0.000105,8,0.0441,-7.192,1,0.0287,106.032,4,0.918,1
0.00122,0.73,214429,0.707,0.00141,9,0.143,-6.534,0,0.0283,120.003,4,0.544,1
0.00202,0.664,185778,0.724,2.5e-05,9,0.0919,-4.701,0,0.0314,110.994,4,0.651,1
0.00489,0.611,202922,0.856,2.82e-06,9,0.0997,-4.466,1,0.0341,123.001,4,0.361,1
0.0169,0.715,229822,0.744,0.00787,1,0.128,-5.047,1,0.0398,125.949,4,0.648,1
0.00108,0.692,234333,0.806,0.00178,1,0.0554,-5.612,0,0.0449,121.995,4,0.947,1
0.434,0.658,243578,0.802,0.0227,11,0.139,-6.595,1,0.0395,95.012,4,0.686,1
0.0672,0.712,192159,0.573,1.95e-06,9,0.0924,-6.75,0,0.0337,135.0,4,0.678,1
0.00304,0.705,231550,0.809,0.768,9,0.0866,-10.211,0,0.036,120.008,4,0.428,1
0.00572,0.5,238107,0.87,0.337,6,0.104,-9.552,0,0.0368,119.961,4,0.829,1
0.0497,0.772,207387,0.675,0.817,0,0.0935,-9.995,0,0.0421,120.028,4,0.961,1
0.0168,0.679,158016,0.651,0.885,4,0.104,-7.803,0,0.05,120.045,4,0.673,1
0.0132,0.755,200099,0.505,0.869,5,0.128,-17.3,0,0.0541,120.002,4,0.625,1
0.546,0.583,164834,0.678,0.963,7,0.573,-4.613,0,0.0307,120.009,4,0.395,1
0.36,0.529,145895,0.486,0.771,3,0.228,-13.618,1,0.0244,99.026,3,0.347,1
0.37,0.649,257464,0.706,0.872,10,0.0914,-11.902,0,0.0906,120.01,4,0.629,1
0.00115,0.671,400432,0.526,0.881,1,0.0591,-14.905,1,0.0356,119.992,4,0.533,1
0.0581,0.515,141663,0.568,0.89,11,0.115,-7.515,0,0.0352,119.963,4,0.373,1
0.013,0.649,208467,0.888,2.23e-06,6,0.0888,-4.807,1,0.0293,100.975,4,0.553,1
0.00963,0.639,246173,0.903,7.06e-05,11,0.174,-5.013,0,0.0371,135.938,4,0.96,1
0.0961,0.523,272507,0.477,0.000106,6,0.101,-9.076,1,0.0254,76.973,4,0.249,1
0.0697,0.71,264813,0.698,0,2,0.478,-5.797,1,0.0332,104.007,4,0.852,1
0.156,0.659,187720,0.906,3.27e-06,7,0.105,-3.906,0,0.0428,94.997,4,0.792,1
0.0407,0.646,224333,0.964,3.65e-06,7,0.293,-3.177,1,0.0369,95.479,4,0.747,1
0.326,0.376,342000,0.736,0.105,4,0.107,-9.438,0,0.0412,185.12,3,0.796,1
0.377,0.393,259827,0.417,0.0679,4,0.479,-8.994,1,0.0357,102.386,4,0.71,1
0.0839,0.622,254667,0.413,0.00235,8,0.131,-9.975,1,0.0457,130.166,4,0.52,1
0.0102,0.65,370387,0.957,0.0125,9,0.193,-3.4,0,0.0439,128.009,4,0.877,1
0.0104,0.548,137760,0.816,0.0543,2,0.152,-4.478,1,0.0499,174.993,4,0.857,1
0.591,0.624,251627,0.724,7.79e-06,10,0.101,-7.113,1,0.101,78.008,4,0.624,1
0.142,0.644,202667,0.811,0.000629,11,0.169,-7.681,1,0.0499,154.903,4,0.831,1
0.032,0.419,160067,0.803,3.7e-05,11,0.206,-5.498,1,0.246,86.958,4,0.764,1
0.717,0.345,237973,0.313,0.000822,4,0.1,-10.098,1,0.0681,207.969,4,0.164,1
0.114,0.694,195733,0.711,0.00124,0,0.0433,-4.237,1,0.0517,119.516,4,0.974,1
0.179,0.584,312653,0.65,0.000283,11,0.0935,-6.481,1,0.0427,92.01,4,0.491,1
0.832,0.852,214707,0.518,0.0893,2,0.14,-7.155,1,0.0413,105.058,4,0.794,1
0.403,0.472,251253,0.29,0.000115,9,0.199,-12.327,1,0.0957,180.098,4,0.126,1
0.0803,0.834,206733,0.787,0,0,0.356,-7.119,1,0.14,119.976,4,0.837,1
0.00076,0.451,302840,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,4,0.172,1
0.0714,0.763,229640,0.807,0.28,1,0.348,-3.714,1,0.035,103.038,3,0.559,1
8.74e-05,0.438,261000,0.94,0.0777,2,0.3,-3.249,1,0.0452,100.99,3,0.421,1
0.0102,0.705,299960,0.712,0.000855,6,0.1,-6.156,1,0.0385,97.512,4,0.62,1
0.0946,0.645,263880,0.938,0.0226,11,0.159,-4.557,0,0.0391,140.886,4,0.495,1
0.0285,0.628,289853,0.841,0.00332,9,0.254,-4.583,1,0.0268,111.985,4,0.706,1
0.706,0.378,253360,0.614,0.00766,1,0.129,-8.941,0,0.0387,175.926,4,0.481,1
0.00596,0.633,278387,0.919,0.273,5,0.43,-6.208,0,0.0343,147.97,4,0.805,1
0.22,0.602,270013,0.879,0.000236,9,0.107,-5.283,0,0.0994,174.11,4,0.733,1
0.439,0.761,235387,0.637,0.0082,7,0.102,-8.169,1,0.0268,125.115,4,0.656,1
0.00327,0.846,305947,0.629,0.00223,8,0.0655,-7.355,0,0.0658,131.997,4,0.622,1
0.0142,0.84,396200,0.634,0.137,11,0.134,-7.64,1,0.116,128.018,4,0.772,1
0.000698,0.765,354547,0.733,0.689,1,0.0346,-7.565,0,0.0655,126.961,4,0.607,1
0.00754,0.671,433307,0.846,0.000408,11,0.846,-5.804,0,0.144,132.013,4,0.707,1
0.000406,0.773,362040,0.644,0.0241,11,0.269,-7.045,0,0.0792,129.986,4,0.467,1
0.00327,0.846,305947,0.629,0.00223,8,0.0655,-7.355,0,0.0658,131.997,4,0.622,1
0.0142,0.84,396200,0.634,0.137,11,0.134,-7.64,1,0.116,128.018,4,0.772,1
0.000698,0.765,354547,0.733,0.689,1,0.0346,-7.565,0,0.0655,126.961,4,0.607,1
0.00754,0.671,433307,0.846,0.000408,11,0.846,-5.804,0,0.144,132.013,4,0.707,1
0.000406,0.773,362040,0.644,0.0241,11,0.269,-7.045,0,0.0792,129.986,4,0.467,1
0.0316,0.778,205973,0.945,0.000384,5,0.339,-6.943,0,0.112,127.076,4,0.637,1
0.0102,0.813,324093,0.802,0.00122,9,0.382,-5.447,0,0.152,126.01,4,0.717,1
0.924,0.517,189187,0.206,0,5,0.118,-12.233,1,0.0421,80.401,4,0.489,1
0.0767,0.621,229413,0.853,3.26e-06,2,0.0893,-5.735,0,0.0253,128.142,4,0.714,1
0.395,0.439,475093,0.469,0.573,9,0.183,-9.283,1,0.0311,127.44,4,0.193,1
0.00474,0.557,243253,0.859,5.79e-05,2,0.103,-6.557,1,0.0582,154.718,4,0.748,1
0.423,0.605,505773,0.619,0.313,9,0.0732,-8.971,0,0.0261,133.074,4,0.578,1
0.17,0.608,289160,0.642,0.0667,2,0.166,-7.978,1,0.0251,87.703,4,0.608,1
0.000625,0.579,203733,0.662,3.89e-06,9,0.117,-6.885,1,0.0245,102.951,4,0.574,1
0.81,0.642,215933,0.339,0.000751,3,0.108,-11.884,1,0.0291,135.812,4,0.355,1
0.333,0.752,219267,0.566,0.13,9,0.108,-9.64,1,0.0324,115.794,4,0.727,1
0.0288,0.376,229667,0.92,0.0142,9,0.132,-7.438,1,0.0349,165.792,4,0.381,1
0.0422,0.744,229622,0.637,0.798,0,0.101,-9.323,1,0.0336,128.122,4,0.634,1
0.0652,0.434,281347,0.705,8.31e-05,5,0.072,-6.027,0,0.0662,99.476,4,0.292,1
0.894,0.352,154960,0.443,8.81e-05,10,0.179,-11.631,1,0.164,137.949,4,0.376,1
0.0104,0.57,214987,0.704,0.446,1,0.0905,-8.32,1,0.0314,115.037,4,0.437,1
0.0025,0.705,197427,0.621,0.00195,2,0.0888,-7.962,1,0.0904,115.008,4,0.437,1
0.0212,0.543,280680,0.708,0.0167,6,0.194,-8.749,0,0.0489,120.024,4,0.164,1
0.971,0.329,289560,0.277,0.024,10,0.0971,-13.111,0,0.0302,159.719,3,0.121,1
0.0715,0.686,229960,0.551,0.000636,7,0.0885,-6.356,1,0.0317,90.049,4,0.537,1
0.13,0.771,132814,0.627,0,5,0.118,-8.151,0,0.0641,99.509,4,0.33,1
0.0781,0.516,168787,0.493,0.662,5,0.108,-10.15,0,0.0817,86.018,4,0.298,1
0.00892,0.785,202000,0.446,0.0115,5,0.112,-7.063,1,0.0475,104.978,4,0.891,1
0.00972,0.651,182442,0.715,0.372,5,0.451,-6.068,0,0.0428,172.001,4,0.726,1
0.388,0.578,175765,0.639,0.0878,0,0.108,-9.732,1,0.0876,170.139,4,0.599,1
0.113,0.567,185294,0.893,0.955,9,0.108,-6.877,0,0.036,169.974,4,0.935,1
0.324,0.651,202826,0.722,0.397,9,0.497,-6.186,0,0.0439,183.949,4,0.697,1
0.0203,0.604,204118,0.583,0.000563,9,0.073,-9.291,0,0.0544,102.106,4,0.5,1
0.179,0.861,149053,0.574,0.0027,0,0.086,-4.648,0,0.0512,94.934,4,0.873,1
0.0851,0.588,266400,0.557,0.538,4,0.112,-8.928,0,0.0265,99.983,4,0.336,1
0.0843,0.634,239959,0.669,0.855,10,0.0999,-7.8,1,0.041,120.024,4,0.726,1
0.0424,0.626,181342,0.928,0.921,9,0.0927,-9.127,0,0.0508,169.987,4,0.955,1
0.0942,0.678,237714,0.707,0.698,9,0.0712,-9.348,0,0.0373,105.005,4,0.475,1
0.782,0.372,299364,0.189,0.000165,7,0.108,-11.861,0,0.0312,136.677,4,0.147,1
0.326,0.596,341186,0.61,5.16e-05,0,0.183,-7.197,1,0.0258,110.02,4,0.555,1
0.0285,0.493,246597,0.734,0.000222,7,0.114,-6.424,1,0.0327,122.079,4,0.389,1
0.854,0.394,348762,0.242,0.000116,0,0.128,-12.295,0,0.03,130.732,4,0.121,1
0.174,0.545,347612,0.855,0.000397,4,0.11,-6.755,0,0.0555,165.126,4,0.733,1
0.49,0.478,261278,0.484,0,5,0.151,-9.139,1,0.0352,83.239,4,0.235,1
0.153,0.505,305660,0.617,0.0092,4,0.0644,-7.823,1,0.127,80.428,4,0.567,1
0.931,0.314,203234,0.213,1.81e-05,5,0.148,-11.638,1,0.0319,169.236,3,0.166,1
0.894,0.591,154933,0.183,9.98e-06,9,0.0985,-13.807,1,0.0344,82.355,4,0.471,1
0.565,0.616,233196,0.673,7.24e-05,5,0.133,-6.987,1,0.0574,110.162,3,0.64,1
0.976,0.745,71973,0.14,0,4,0.281,-13.82,1,0.569,81.309,3,0.345,1
0.947,0.713,86600,0.187,0,6,0.187,-15.413,1,0.898,127.192,3,0.684,1
0.992,0.681,83952,0.324,0.436,8,0.119,-15.855,0,0.935,127.41,1,0.265,1
0.993,0.568,72493,0.162,0.115,11,0.293,-17.854,1,0.935,75.914,5,0.491,1
0.985,0.671,47827,0.129,0.759,7,0.135,-16.786,1,0.911,145.114,5,0.689,1
0.994,0.535,71693,0.209,0.428,4,0.106,-17.927,1,0.921,73.169,3,0.551,1
0.986,0.625,78907,0.241,0.000395,9,0.141,-15.414,1,0.952,85.833,3,0.38,1
0.948,0.685,96200,0.0399,0.000221,7,0.172,-21.653,0,0.64,95.194,4,0.533,1
0.259,0.256,346013,0.575,1.04e-06,0,0.258,-7.372,1,0.0401,87.812,4,0.233,1
0.419,0.723,205467,0.452,0.00145,6,0.101,-5.517,1,0.0308,76.87,4,0.381,1
0.153,0.379,256547,0.52,0.767,5,0.108,-5.552,1,0.0407,157.171,4,0.521,1
0.511,0.765,195800,0.326,0.928,7,0.0971,-15.076,1,0.0397,124.976,4,0.338,1
0.0681,0.65,221853,0.788,1.53e-05,5,0.107,-5.611,0,0.117,110.025,4,0.52,1
0.639,0.269,265720,0.214,0.897,2,0.263,-19.793,1,0.034,74.994,5,0.194,1
0.154,0.737,276693,0.242,0.841,5,0.0952,-17.374,1,0.0566,100.005,4,0.771,1
0.32,0.399,337587,0.682,0.000659,0,0.106,-7.835,1,0.0415,140.082,4,0.208,1
0.808,0.391,371720,0.296,0.0694,11,0.35,-10.911,0,0.0313,135.347,4,0.124,1
0.338,0.328,461773,0.267,0.0191,7,0.0559,-10.91,1,0.0323,132.926,4,0.121,1
0.00202,0.714,204600,0.84,1.91e-06,5,0.058,-5.796,1,0.0316,119.017,4,0.713,1
0.0182,0.666,172667,0.775,0,7,0.112,-6.963,0,0.0278,100.032,4,0.956,1
0.637,0.766,243387,0.3,0.000207,5,0.106,-11.957,1,0.0288,105.028,4,0.456,1
0.181,0.511,494267,0.449,1.16e-05,4,0.0953,-8.275,0,0.0711,105.832,4,0.216,1
0.00986,0.589,225947,0.821,2.95e-05,11,0.144,-7.24,0,0.0301,155.098,4,0.634,1
0.00599,0.664,190400,0.689,3.6e-06,7,0.258,-8.55,1,0.0342,105.622,4,0.65,1
0.0839,0.437,213547,0.719,0.0502,8,0.163,-8.612,1,0.0461,188.852,4,0.633,1
0.225,0.754,193627,0.711,0.0167,5,0.118,-8.585,1,0.0342,111.028,4,0.917,1
0.125,0.775,203907,0.583,7.9e-05,2,0.0821,-8.051,1,0.0447,105.581,4,0.746,1
0.138,0.82,316760,0.741,0.312,10,0.116,-7.284,0,0.0348,117.941,4,0.872,1
0.925,0.273,183947,0.192,0.884,7,0.532,-31.995,1,0.535,80.57,5,0.0383,1
0.926,0.441,36053,0.188,0.872,7,0.455,-31.415,1,0.65,133.018,3,0.0343,1
0.0601,0.806,237120,0.622,0.913,5,0.221,-10.044,0,0.053,125.011,4,0.622,1
0.0123,0.808,246000,0.619,0.809,0,0.0163,-11.603,1,0.0578,120.013,4,0.809,1
0.0601,0.806,237120,0.622,0.913,5,0.221,-10.044,0,0.053,125.011,4,0.622,1
0.000958,0.808,160000,0.998,0.793,5,0.144,-6.822,0,0.0628,119.993,4,0.903,1
0.522,0.513,125493,0.36,3.76e-06,5,0.115,-11.278,1,0.0321,114.922,4,0.311,1
0.66,0.457,162000,0.427,0,7,0.281,-9.247,1,0.0557,126.264,3,0.337,1
0.762,0.428,143000,0.357,0,9,0.231,-9.96,1,0.0347,142.649,4,0.379,1
0.778,0.417,160000,0.387,0,0,0.13,-9.803,1,0.0289,140.037,4,0.371,1
0.323,0.544,143000,0.362,0.00745,0,0.139,-12.561,1,0.076,120.615,4,0.403,1
0.295,0.46,161000,0.453,4.92e-06,0,0.235,-8.044,1,0.0534,113.536,4,0.337,1
0.545,0.52,189493,0.436,3.7e-05,0,0.217,-8.825,1,0.0808,120.833,4,0.142,1
0.667,0.466,148000,0.407,0,7,0.126,-10.086,1,0.049,115.936,4,0.347,1
0.652,0.409,188000,0.303,5.98e-06,6,0.258,-12.012,0,0.0315,142.952,4,0.13,1
0.437,0.339,207000,0.454,8.82e-05,2,0.819,-10.22,0,0.297,59.55,3,0.222,1
0.0215,0.46,266600,0.786,0,1,0.133,-5.238,1,0.038,103.192,4,0.408,1
0.128,0.367,278373,0.663,0.0269,3,0.0552,-6.969,1,0.0349,111.63,4,0.177,1
0.0513,0.395,211453,0.896,0.00396,1,0.14,-4.262,0,0.0351,101.867,4,0.35,1
0.134,0.517,273853,0.686,0.00362,3,0.113,-6.401,1,0.0442,126.524,4,0.238,1
0.0227,0.322,301613,0.808,0.132,11,0.403,-7.098,1,0.0617,116.535,4,0.417,1
0.00258,0.584,243520,0.752,0.000847,0,0.108,-7.219,1,0.0307,132.142,4,0.327,1
0.775,0.357,238787,0.371,6.27e-05,7,0.124,-9.827,1,0.037,83.26,4,0.169,1
0.294,0.373,292627,0.451,0.00202,7,0.367,-10.6,1,0.0265,99.753,4,0.0824,1
0.00114,0.358,232973,0.719,0.00116,11,0.338,-6.095,0,0.0325,102.287,4,0.432,1
0.000619,0.398,249200,0.726,0,2,0.343,-6.093,0,0.0587,116.748,4,0.311,1
0.0942,0.749,219320,0.884,0,1,0.191,-6.07,1,0.243,140.077,4,0.705,2
0.0603,0.687,205733,0.793,0,2,0.582,-4.254,1,0.166,107.045,4,0.751,2
0.097,0.564,284831,0.717,0,10,0.493,-6.403,0,0.397,117.489,5,0.423,2
0.0611,0.541,293907,0.568,0,9,0.167,-5.0,0,0.371,109.573,5,0.319,2
0.436,0.646,336133,0.718,1.86e-06,1,0.173,-4.898,0,0.412,82.535,4,0.822,2
0.00272,0.547,295827,0.951,1.14e-05,1,0.0862,-4.079,0,0.151,95.031,4,0.51,2
0.0104,0.557,244693,0.905,0,11,0.111,-4.506,1,0.267,160.013,4,0.799,2
0.00195,0.658,164867,0.91,1.54e-05,7,0.158,-3.499,1,0.316,92.332,4,0.494,2
0.0462,0.644,277560,0.532,0,8,0.289,-4.813,1,0.0571,140.01,4,0.039,2
0.102,0.579,211173,0.96,0,1,0.0674,-3.152,0,0.245,133.63,4,0.566,2
0.00207,0.792,357864,0.829,0.884,11,0.0706,-13.55,0,0.0634,126.0,4,0.687,2
0.0164,0.684,285941,0.894,0.77,8,0.346,-6.798,1,0.0587,127.997,4,0.254,2
0.0334,0.909,340312,0.968,0.0676,4,0.315,-5.796,0,0.156,125.009,4,0.625,2
0.0166,0.787,145840,0.879,0,7,0.457,-8.946,1,0.492,94.717,4,0.502,2
0.202,0.82,195547,0.723,0,1,0.0762,-7.305,1,0.19,105.455,4,0.586,2
0.377,0.666,225427,0.366,0,1,0.309,-12.81,1,0.0438,114.954,4,0.386,2
0.924,0.611,119507,0.422,7.1e-06,3,0.267,-13.02,1,0.554,72.885,4,0.96,2
0.284,0.785,189990,0.878,0,8,0.345,-2.878,1,0.185,93.814,3,0.927,2
0.137,0.803,229983,0.881,0,11,0.102,-2.755,1,0.14,104.076,4,0.963,2
0.384,0.725,202711,0.907,2.73e-05,5,0.305,-4.999,1,0.0386,101.951,4,0.918,2
0.105,0.908,208145,0.883,0,0,0.0723,-3.814,1,0.0409,104.025,4,0.883,2
0.0267,0.922,416053,0.936,0,2,0.343,-2.875,1,0.185,105.038,4,0.805,2
0.638,0.631,346959,0.877,2.29e-06,6,0.241,-3.402,1,0.0443,82.965,4,0.689,2
0.152,0.803,197278,0.918,0.000598,9,0.418,-2.566,0,0.118,117.945,4,0.876,2
0.0589,0.884,396044,0.956,2e-06,9,0.0541,-3.458,1,0.0642,100.075,4,0.866,2
0.692,0.641,289020,0.762,9.19e-06,0,0.102,-4.528,1,0.0349,164.058,4,0.822,2
0.287,0.663,224837,0.865,0,3,0.159,-4.964,1,0.0398,198.042,4,0.957,2
0.0934,0.567,210926,0.913,0.000124,8,0.114,-6.471,1,0.0736,93.35,4,0.792,2
0.0244,0.753,198960,0.454,5.62e-05,7,0.498,-9.488,1,0.0963,77.17,4,0.344,2
0.00104,0.922,181263,0.581,5.86e-05,10,0.105,-7.495,1,0.27,140.022,4,0.595,2
0.00842,0.796,173987,0.61,0.00286,1,0.351,-5.857,1,0.0516,103.99,4,0.391,2
0.304,0.804,298941,0.459,0.0862,11,0.11,-11.556,1,0.039,111.963,4,0.372,2
0.108,0.927,210937,0.488,0,9,0.196,-9.433,0,0.42,133.987,4,0.605,2
0.0143,0.924,236615,0.444,0,1,0.26,-8.227,1,0.243,136.088,4,0.314,2
0.11,0.768,219692,0.282,0.0208,8,0.113,-10.348,0,0.0863,97.043,4,0.175,2
0.0343,0.872,189230,0.389,0.000679,1,0.0941,-8.343,1,0.0634,131.012,4,0.156,2
0.0565,0.853,205879,0.547,0,1,0.341,-7.535,1,0.194,142.065,4,0.676,2
0.851,0.456,123173,0.26,0.166,3,0.142,-15.435,1,0.0548,82.321,4,0.491,2
0.548,0.544,223867,0.263,0.779,5,0.13,-18.357,0,0.0354,89.758,4,0.516,2
0.964,0.542,242640,0.128,0.0106,0,0.109,-20.152,1,0.034,127.326,3,0.147,2
0.839,0.605,290733,0.382,0.361,4,0.0976,-18.328,1,0.0371,90.104,3,0.705,2
0.881,0.52,161187,0.223,0.328,5,0.11,-16.29,1,0.0343,83.343,3,0.441,2
0.867,0.465,258080,0.121,0.695,0,0.113,-19.832,0,0.0349,115.418,5,0.0906,2
0.911,0.819,183840,0.123,0.301,0,0.111,-17.591,1,0.0619,120.392,4,0.61,2
0.686,0.517,284640,0.396,0.752,3,0.0636,-16.994,1,0.0334,118.778,4,0.522,2
0.873,0.657,149960,0.161,0.131,0,0.117,-19.092,1,0.0483,109.002,4,0.415,2
0.878,0.681,234320,0.175,0.107,1,0.115,-17.421,1,0.0437,102.868,4,0.259,2
0.389,0.572,238933,0.593,0,10,0.119,-6.201,1,0.0334,127.971,4,0.212,2
0.0156,0.435,187827,0.869,0,1,0.115,-4.394,1,0.0692,196.061,4,0.449,2
0.119,0.766,159213,0.848,0,1,0.213,-4.842,1,0.0361,127.004,4,0.973,2
0.117,0.566,197053,0.829,0,0,0.0768,-4.368,1,0.033,170.026,4,0.852,2
0.0596,0.503,199227,0.791,0,0,0.0927,-5.31,1,0.0346,141.825,4,0.519,2
0.00684,0.571,205840,0.781,1.01e-05,0,0.294,-5.611,1,0.0481,119.987,4,0.386,2
0.72,0.699,239893,0.303,0,4,0.107,-13.177,1,0.0377,114.026,4,0.348,2
0.102,0.449,194747,0.815,0,0,0.671,-4.986,1,0.053,162.027,4,0.423,2
